customer_id,tenure_months,monthly_charges,total_charges,support_calls_6m,late_payments_12m,extra_services,contract,internet_service,payment_method,paperless_billing,senior_citizen,has_dependents,churned
C006431,2,64.28,122.25,1,1,1,Month-to-month,Fibre optic,Electronic cheque,False,True,True,1
C006432,23,60.65,1388.36,1,0,3,One year,DSL,Credit card,False,False,False,0
C006433,28,95.53,2645.63,2,0,0,Month-to-month,Fibre optic,Electronic cheque,True,False,True,1
C006434,16,86.65,1364.99,3,0,2,Month-to-month,Fibre optic,Bank transfer,False,False,False,1
C006435,14,45.94,636.26,1,0,3,Month-to-month,DSL,Electronic cheque,False,False,True,0
C006436,9,41.55,381.8,0,0,0,Month-to-month,DSL,Credit card,True,False,True,0
C006437,33,88.54,2843.89,2,0,3,Month-to-month,Fibre optic,Post,True,False,True,0
C006438,4,42.35,167.25,1,0,0,Month-to-month,None,Electronic cheque,True,True,True,0
C006439,10,28.33,287.22,0,0,5,Month-to-month,None,Credit card,False,False,False,1
C006440,8,104.8,816.25,1,0,5,Two year,Fibre optic,Electronic cheque,False,False,True,1
C006441,7,73.92,528.78,0,0,1,Month-to-month,DSL,Credit card,False,False,False,0
C006442,32,59.61,1979.91,1,1,3,Month-to-month,Fibre optic,Electronic cheque,True,True,False,0
C006443,13,74.28,949.07,2,0,3,Month-to-month,Fibre optic,Bank transfer,True,False,True,1
C006444,9,68.93,641.63,0,2,2,Month-to-month,Fibre optic,Credit card,False,False,True,1
C006445,19,80.35,1490.97,2,0,2,One year,Fibre optic,Electronic cheque,True,False,False,0
C006446,18,62.64,1074.31,0,1,2,Month-to-month,Fibre optic,Bank transfer,True,False,False,1
C006447,27,41.05,1163.59,0,1,2,Two year,DSL,Electronic cheque,True,False,False,0
C006448,20,36.01,720.9,2,0,1,Two year,None,Post,False,False,False,0
C006449,14,86.91,1224.13,2,0,2,One year,Fibre optic,Bank transfer,False,True,True,1
C006450,15,60.17,886.23,0,0,2,Month-to-month,DSL,Credit card,False,False,False,1
C006451,20,16.33,317.22,0,1,0,Month-to-month,None,Electronic cheque,True,True,False,0
C006452,7,88.98,622.48,3,1,5,Month-to-month,Fibre optic,Bank transfer,True,False,True,0
C006453,17,55.71,1007.23,1,0,0,One year,DSL,Bank transfer,False,False,False,0
C006454,41,57.17,2315.78,0,1,4,Month-to-month,DSL,Electronic cheque,True,False,False,0
C006455,16,55.34,913.56,1,0,1,One year,Fibre optic,Post,False,True,False,0
C006456,11,87.08,1018.25,1,1,0,Month-to-month,Fibre optic,Electronic cheque,True,True,False,1
C006457,11,123.92,1357.17,1,1,5,Month-to-month,Fibre optic,Post,True,False,True,0
C006458,19,78.45,1494.05,1,1,4,Month-to-month,DSL,Post,False,False,False,0
C006459,17,58.34,982.67,2,0,1,Month-to-month,DSL,Electronic cheque,True,False,False,0
C006460,23,74.85,1692.39,1,0,3,One year,Fibre optic,Bank transfer,True,True,False,1
C006461,9,61.24,542.23,1,0,5,One year,Fibre optic,Bank transfer,True,False,False,1
C006462,13,113.15,1365.31,0,1,3,Month-to-month,Fibre optic,Electronic cheque,True,False,False,1
C006463,26,123.88,3176.34,0,0,3,Month-to-month,Fibre optic,Electronic cheque,True,False,True,1
C006464,28,92.41,2528.83,0,0,2,Two year,Fibre optic,Credit card,True,False,True,0
C006465,28,91.53,2568.36,1,0,0,Month-to-month,Fibre optic,Electronic cheque,False,False,True,1
C006466,24,86.12,2219.15,4,0,5,One year,Fibre optic,Credit card,False,False,False,1
C006467,25,82.33,2086.24,0,1,5,Month-to-month,Fibre optic,,True,False,False,0
C006468,17,84.24,1444.01,0,1,1,One year,DSL,Credit card,False,False,True,0
C006469,4,97.17,383.73,1,0,2,One year,Fibre optic,Electronic cheque,True,True,False,1
C006470,5,54.41,277.05,0,0,5,Month-to-month,DSL,Electronic cheque,True,False,True,0
C006471,15,75.59,1134.44,0,0,4,Month-to-month,Fibre optic,Post,False,False,False,0
C006472,16,87.29,1361.61,1,0,0,Month-to-month,Fibre optic,Credit card,False,False,False,1
C006473,7,83.41,591.63,5,0,2,Month-to-month,Fibre optic,Credit card,False,False,False,1
C006474,8,15.16,117.8,0,0,1,One year,None,Credit card,True,False,False,0
C006475,14,128.2,1775.53,0,0,2,Month-to-month,Fibre optic,Electronic cheque,True,False,False,1
C006476,57,72.12,4088.41,1,0,3,Month-to-month,DSL,Bank transfer,True,True,True,0
C006477,6,21.4,127.35,0,1,5,Two year,None,Post,True,False,True,0
C006478,11,101.34,1168.7,0,1,0,Two year,Fibre optic,Credit card,True,False,False,0
C006479,27,107.81,2996.6,0,0,3,Month-to-month,Fibre optic,Credit card,True,False,False,0
C006480,24,58.01,1343.48,0,1,5,One year,DSL,Credit card,True,False,False,0
C006481,18,54.66,955.92,1,1,3,Month-to-month,Fibre optic,Credit card,True,True,True,1
C006482,3,95.79,289.46,2,0,3,One year,Fibre optic,Electronic cheque,True,False,True,1
C006483,12,18.0,225.33,1,0,4,Month-to-month,None,Post,True,False,False,0
C006484,47,102.12,4750.63,2,0,3,One year,Fibre optic,Electronic cheque,True,False,False,1
C006485,8,94.92,728.99,1,2,0,Month-to-month,Fibre optic,Electronic cheque,True,False,False,1
C006486,7,75.16,529.99,0,1,3,Month-to-month,Fibre optic,Credit card,False,True,False,0
C006487,40,25.12,995.14,1,1,1,Two year,None,Credit card,False,False,False,0
C006488,14,57.3,850.87,2,1,3,Month-to-month,DSL,Post,True,False,True,1
C006489,3,89.01,260.43,1,1,0,Month-to-month,Fibre optic,Bank transfer,True,False,False,1
C006490,6,59.88,348.44,0,1,3,Month-to-month,DSL,Electronic cheque,True,False,True,1
C006491,9,50.02,444.11,0,1,4,One year,DSL,Post,False,False,False,0
C006492,18,68.86,1202.66,0,0,5,Month-to-month,Fibre optic,Electronic cheque,True,False,False,0
C006493,13,84.07,1105.01,0,0,3,One year,Fibre optic,Bank transfer,False,False,True,1
C006494,7,25.78,179.07,1,0,3,Month-to-month,None,,False,True,False,0
C006495,13,99.57,1333.5,4,0,5,One year,Fibre optic,Post,True,False,False,1
C006496,8,44.6,384.3,1,0,3,Two year,DSL,Credit card,True,False,True,0
C006497,49,55.03,2673.08,0,1,3,Month-to-month,DSL,Credit card,False,False,True,0
C006498,5,59.6,285.99,1,0,0,One year,DSL,Bank transfer,True,True,True,0
C006499,10,92.46,911.32,0,0,4,Month-to-month,Fibre optic,Credit card,True,False,False,1
C006500,9,114.12,1003.76,0,2,3,Month-to-month,Fibre optic,Credit card,True,False,False,1
C006501,9,101.71,934.14,0,1,1,One year,Fibre optic,Electronic cheque,True,False,False,1
C006502,6,26.7,162.9,0,1,3,Two year,DSL,Bank transfer,True,False,False,0
C006503,38,45.39,1754.37,0,0,2,Two year,DSL,Electronic cheque,True,True,False,0
C006504,60,75.19,4497.49,2,0,2,Two year,DSL,Post,True,False,False,0
C006505,19,85.51,1609.12,0,2,2,Month-to-month,Fibre optic,Credit card,True,False,False,1
C006506,18,45.87,849.13,2,0,3,One year,DSL,Electronic cheque,True,False,False,1
C006507,3,68.3,211.71,2,0,4,Month-to-month,DSL,Bank transfer,True,False,False,1
C006508,37,119.0,4646.06,3,2,4,Two year,Fibre optic,Electronic cheque,True,True,False,1
C006509,8,54.69,451.71,1,1,2,One year,DSL,Credit card,True,False,False,0
C006510,3,82.54,249.25,1,0,4,Month-to-month,Fibre optic,Electronic cheque,True,False,False,0
C006511,22,30.46,652.37,0,0,1,Two year,None,Post,True,False,False,0
C006512,31,72.25,2307.21,1,0,5,One year,DSL,Electronic cheque,True,True,True,0
C006513,37,51.31,1899.45,2,0,1,Two year,DSL,Bank transfer,False,False,False,0
C006514,10,67.04,676.2,2,2,3,One year,DSL,Electronic cheque,True,True,True,0
C006515,9,57.3,516.04,2,0,3,Two year,DSL,Bank transfer,True,False,False,1
C006516,17,19.32,307.51,1,2,0,Month-to-month,None,Electronic cheque,True,False,True,0
C006517,13,122.07,1629.51,2,0,4,Month-to-month,Fibre optic,Bank transfer,True,False,False,1
C006518,22,65.52,1412.31,0,0,3,One year,Fibre optic,Post,True,False,False,0
C006519,17,78.13,1341.17,1,0,5,Month-to-month,Fibre optic,Post,True,False,False,1
C006520,7,61.42,435.61,0,0,1,Month-to-month,DSL,Electronic cheque,True,False,True,0
C006521,38,98.36,3693.03,2,0,1,Two year,Fibre optic,Credit card,False,False,False,0
C006522,22,51.49,1163.8,2,0,2,Two year,DSL,Bank transfer,True,False,False,0
C006523,30,22.84,726.21,1,0,5,Two year,None,Credit card,False,False,False,0
C006524,7,99.27,690.21,2,0,5,Month-to-month,Fibre optic,Credit card,True,True,False,1
C006525,22,41.22,896.98,0,1,4,Month-to-month,DSL,Electronic cheque,False,False,False,0
C006526,26,98.56,2560.87,1,0,0,Two year,Fibre optic,Bank transfer,True,False,True,0
C006527,17,44.88,775.74,0,0,5,Month-to-month,DSL,Electronic cheque,True,False,True,1
C006528,6,66.01,388.47,2,0,4,Month-to-month,DSL,Electronic cheque,False,False,False,1
C006529,16,66.22,1043.11,0,0,1,Month-to-month,DSL,Electronic cheque,False,False,False,1
C006530,25,75.75,1890.46,3,0,2,Two year,DSL,Electronic cheque,False,False,False,0
C006531,32,53.31,1670.17,0,0,5,Month-to-month,DSL,Bank transfer,False,False,False,1
C006532,4,15.0,58.86,2,0,4,Month-to-month,None,Electronic cheque,True,False,False,0
C006533,17,37.43,646.3,0,0,2,Month-to-month,DSL,Credit card,True,False,False,0
C006534,5,98.13,479.92,1,2,1,Month-to-month,Fibre optic,Credit card,True,False,True,1
C006535,25,77.56,1955.05,1,2,2,One year,DSL,Electronic cheque,False,False,False,0
C006536,30,56.96,1657.76,1,2,0,One year,DSL,Credit card,True,False,False,0
C006537,7,58.37,410.35,0,0,3,One year,DSL,Bank transfer,False,False,False,0
C006538,5,57.91,282.63,0,0,4,Month-to-month,DSL,Credit card,False,False,False,0
C006539,9,61.56,552.48,0,0,1,Month-to-month,DSL,Bank transfer,True,False,False,0
C006540,13,71.96,974.31,1,0,3,Month-to-month,DSL,Bank transfer,True,False,True,0
C006541,8,84.87,663.27,0,0,5,Two year,DSL,Electronic cheque,True,False,False,0
C006542,26,110.53,2795.11,2,0,5,Month-to-month,Fibre optic,Electronic cheque,True,False,True,1
C006543,32,36.63,1181.31,0,0,0,Month-to-month,None,Bank transfer,False,True,False,0
C006544,16,54.65,866.12,2,0,2,Month-to-month,DSL,Electronic cheque,False,False,True,0
C006545,8,59.71,519.34,4,0,0,Two year,Fibre optic,,False,False,True,0
C006546,13,78.59,974.39,2,1,2,One year,Fibre optic,Post,True,False,True,1
C006547,16,122.33,1957.4,1,2,4,Month-to-month,Fibre optic,Credit card,False,False,False,1
C006548,12,71.63,926.2,1,0,3,One year,Fibre optic,Post,False,False,False,1
C006549,14,71.27,1006.77,0,1,2,Month-to-month,Fibre optic,Post,False,True,False,1
C006550,30,19.95,603.75,0,0,0,One year,None,Bank transfer,True,False,True,0
C006551,8,54.07,412.56,1,1,5,Two year,DSL,Credit card,True,False,False,0
C006552,52,72.91,3751.12,2,0,0,One year,Fibre optic,Credit card,True,False,False,0
C006553,16,95.03,1524.19,1,0,5,Two year,Fibre optic,Bank transfer,True,False,False,0
C006554,12,19.73,221.86,0,1,4,Month-to-month,None,Electronic cheque,False,False,True,0
C006555,8,50.29,413.51,2,1,5,Month-to-month,Fibre optic,Electronic cheque,True,False,True,1
C006556,8,23.64,183.26,0,1,2,One year,None,Bank transfer,False,False,False,0
C006557,15,75.05,1167.75,0,2,0,One year,Fibre optic,Electronic cheque,True,False,False,1
C006558,16,97.2,1466.36,1,0,5,Month-to-month,Fibre optic,Bank transfer,True,False,True,1
C006559,11,20.6,230.71,0,1,0,Month-to-month,None,Credit card,True,False,False,0
C006560,5,78.8,405.02,1,0,0,Month-to-month,Fibre optic,Bank transfer,True,False,False,1
C006561,15,78.8,1142.62,3,0,2,Month-to-month,Fibre optic,Bank transfer,True,False,False,1
C006562,8,130.0,1065.71,2,0,1,Two year,Fibre optic,Electronic cheque,False,False,False,0
C006563,3,54.71,163.21,0,0,0,Month-to-month,DSL,Bank transfer,False,False,False,0
C006564,23,22.55,501.31,0,0,0,Two year,None,Post,False,False,False,0
C006565,3,15.0,43.56,2,0,4,Month-to-month,None,Post,True,False,False,0
C006566,11,84.09,921.52,1,1,5,One year,Fibre optic,Bank transfer,False,True,False,0
C006567,14,57.94,814.64,0,0,5,Two year,DSL,Post,True,False,False,0
C006568,35,71.83,2565.16,1,0,4,One year,DSL,Electronic cheque,True,False,False,0
C006569,3,51.92,155.17,0,1,2,Two year,DSL,Credit card,True,False,False,0
C006570,25,64.61,1648.39,2,0,5,Month-to-month,DSL,Credit card,True,False,True,0
C006571,27,62.75,1705.12,3,0,0,Month-to-month,Fibre optic,Electronic cheque,True,False,False,1
C006572,42,30.12,1265.79,1,2,5,One year,None,Post,True,False,False,0
C006573,31,75.05,2236.34,3,0,5,One year,Fibre optic,Bank transfer,False,False,False,0
C006574,14,63.89,867.84,2,0,1,One year,Fibre optic,Post,True,False,False,1
C006575,25,31.81,797.67,1,0,0,One year,None,Electronic cheque,False,False,False,0
C006576,36,32.11,1176.44,1,0,5,Month-to-month,None,Bank transfer,True,False,False,0
C006577,2,62.47,129.57,4,0,4,Month-to-month,Fibre optic,Electronic cheque,True,False,False,1
C006578,5,63.57,323.39,1,1,4,Two year,Fibre optic,Bank transfer,True,False,True,1
C006579,18,88.74,1632.46,2,0,3,One year,Fibre optic,Electronic cheque,True,False,False,1
C006580,27,54.93,1526.87,3,0,1,One year,Fibre optic,Bank transfer,False,True,False,0
C006581,22,56.48,1235.05,1,0,1,One year,DSL,Credit card,True,False,True,0
C006582,19,109.11,2133.39,1,0,2,Two year,Fibre optic,Bank transfer,False,False,False,0
C006583,41,97.01,4062.1,1,0,5,Two year,Fibre optic,Post,False,True,False,0
C006584,11,40.88,460.09,1,0,3,Month-to-month,DSL,Credit card,False,False,False,0
C006585,8,28.03,225.82,1,1,1,Two year,None,Electronic cheque,True,False,True,0
C006586,10,15.0,152.33,0,1,1,Month-to-month,None,Credit card,True,False,False,1
C006587,18,87.45,1583.52,2,0,1,Month-to-month,Fibre optic,Electronic cheque,True,False,True,1
C006588,14,41.06,548.62,1,0,1,Two year,DSL,Bank transfer,False,False,False,0
C006589,28,39.05,1141.0,0,0,5,Month-to-month,DSL,Electronic cheque,False,False,False,0
C006590,8,96.23,793.41,1,1,4,Month-to-month,Fibre optic,Bank transfer,True,False,False,1
C006591,19,15.0,286.87,0,1,4,One year,None,Post,True,False,False,0
C006592,25,63.66,1628.87,0,0,2,Two year,Fibre optic,Electronic cheque,True,False,False,0
C006593,36,63.91,2265.44,0,0,4,Month-to-month,DSL,Post,True,False,False,0
C006594,5,21.08,103.23,2,0,2,One year,DSL,Bank transfer,False,False,False,1
C006595,10,47.57,470.16,1,0,3,Month-to-month,DSL,Credit card,False,False,False,0
C006596,13,98.58,1275.5,1,1,5,Month-to-month,Fibre optic,Electronic cheque,True,False,False,1
C006597,4,86.9,348.09,1,1,0,One year,Fibre optic,Electronic cheque,False,True,False,1
C006598,19,71.92,1312.22,0,1,5,One year,DSL,Electronic cheque,False,False,False,0
C006599,18,84.79,1437.06,0,2,0,One year,Fibre optic,,False,True,True,0
C006600,17,25.26,413.16,0,1,0,One year,None,Electronic cheque,False,False,False,0
C006601,12,52.32,612.65,2,2,2,Two year,Fibre optic,Electronic cheque,True,False,False,1
C006602,33,64.16,2197.32,1,0,0,Two year,DSL,Post,False,False,False,0
C006603,10,75.85,714.97,0,1,5,Month-to-month,Fibre optic,Electronic cheque,True,False,True,1
C006604,31,33.02,,1,1,1,One year,None,Credit card,False,True,False,0
C006605,10,41.98,406.76,0,0,0,One year,DSL,Bank transfer,False,True,False,0
C006606,5,47.09,232.7,0,1,4,Month-to-month,DSL,Electronic cheque,True,False,False,1
C006607,14,113.51,1598.77,2,1,2,One year,Fibre optic,Electronic cheque,True,False,True,1
C006608,16,40.37,647.1,0,1,2,One year,DSL,Post,True,False,False,0
C006609,20,16.73,341.29,0,1,4,Month-to-month,None,Bank transfer,True,False,True,1
C006610,1,83.85,76.86,3,2,2,Month-to-month,Fibre optic,Electronic cheque,True,True,False,1
C006611,11,43.17,503.83,0,1,3,Month-to-month,DSL,Post,False,False,False,0
C006612,49,15.32,771.21,0,0,0,Month-to-month,None,Bank transfer,False,False,False,0
C006613,9,97.63,860.64,2,0,0,Two year,Fibre optic,Bank transfer,True,False,False,0
C006614,27,77.49,2137.86,1,0,2,Month-to-month,Fibre optic,Bank transfer,False,False,False,0
C006615,72,62.33,4661.52,0,1,0,One year,DSL,Bank transfer,False,False,True,0
C006616,55,84.17,5077.64,2,0,1,One year,Fibre optic,Credit card,True,False,False,0
C006617,6,15.41,94.93,0,1,3,Month-to-month,None,Electronic cheque,True,False,False,0
C006618,26,26.66,689.69,1,1,2,Month-to-month,DSL,Electronic cheque,False,False,True,0
C006619,27,90.48,2426.58,1,0,2,Month-to-month,Fibre optic,Bank transfer,True,False,False,1
C006620,23,15.0,333.1,0,2,0,Month-to-month,None,Credit card,False,True,True,0
C006621,5,87.8,454.37,2,0,2,Month-to-month,Fibre optic,Credit card,False,True,False,1
C006622,17,37.23,642.64,1,0,2,Month-to-month,DSL,Electronic cheque,False,False,True,0
C006623,17,50.4,872.48,1,1,1,Two year,DSL,Credit card,True,True,False,0
C006624,4,120.58,487.48,1,0,3,One year,Fibre optic,Bank transfer,True,False,True,1
C006625,12,85.24,945.18,1,1,2,Month-to-month,Fibre optic,Bank transfer,True,False,True,1
C006626,18,46.79,817.83,1,1,2,Month-to-month,DSL,Bank transfer,True,True,True,1
C006627,14,49.1,629.65,2,0,3,Two year,DSL,Post,False,True,False,1
C006628,24,112.46,2734.96,1,0,0,Month-to-month,Fibre optic,Bank transfer,False,False,False,1
C006629,11,120.5,1298.0,2,0,5,One year,Fibre optic,Credit card,True,False,False,0
C006630,16,65.86,1051.16,0,0,2,Month-to-month,DSL,Credit card,True,False,False,0
C006631,29,89.77,2586.06,1,0,1,Two year,Fibre optic,Electronic cheque,True,False,False,0
C006632,45,82.99,3944.78,0,0,1,Month-to-month,Fibre optic,Electronic cheque,True,False,False,0
C006633,5,57.51,282.84,3,0,1,Month-to-month,DSL,Electronic cheque,True,False,True,0
C006634,24,51.12,1210.73,1,1,2,One year,DSL,Electronic cheque,True,False,False,0
C006635,10,15.0,145.59,0,0,3,Month-to-month,None,Electronic cheque,True,False,False,0
C006636,20,18.26,353.86,1,1,4,One year,None,Post,True,True,True,0
C006637,5,53.39,263.99,0,0,3,Month-to-month,DSL,Bank transfer,True,False,True,1
C006638,34,24.02,804.79,1,0,5,Month-to-month,None,Electronic cheque,True,False,True,0
C006639,8,76.11,,1,0,2,Month-to-month,Fibre optic,Electronic cheque,True,False,True,1
C006640,29,25.76,710.14,1,0,3,One year,None,Electronic cheque,True,False,False,0
C006641,5,20.48,98.72,0,0,1,Two year,None,Post,True,False,False,0
C006642,4,67.1,270.65,1,1,2,Month-to-month,Fibre optic,Electronic cheque,False,False,True,1
C006643,12,80.75,931.62,4,0,4,Two year,Fibre optic,Electronic cheque,True,False,True,1
C006644,17,47.47,804.21,2,0,2,Two year,DSL,Credit card,True,False,False,0
C006645,58,107.63,6284.72,1,0,0,Month-to-month,Fibre optic,Post,True,False,False,0
C006646,17,63.54,1073.19,2,0,5,Month-to-month,Fibre optic,Credit card,True,False,False,1
C006647,6,84.45,502.11,0,0,2,Month-to-month,Fibre optic,Electronic cheque,False,False,False,1
C006648,26,63.87,1668.0,2,1,5,Month-to-month,DSL,Credit card,False,False,False,0
C006649,38,36.25,1340.73,0,0,3,One year,None,Electronic cheque,True,False,False,0
C006650,7,15.0,110.9,1,1,5,Month-to-month,None,Credit card,True,True,False,1
C006651,28,74.82,2049.29,0,1,4,Month-to-month,DSL,Credit card,False,False,True,0
C006652,34,97.8,3420.96,2,1,5,One year,Fibre optic,Credit card,True,False,True,0
C006653,26,20.33,540.24,2,0,2,Month-to-month,None,Electronic cheque,False,False,False,0
C006654,9,93.26,787.48,0,0,5,Two year,Fibre optic,Electronic cheque,False,False,False,0
C006655,17,28.86,472.96,0,0,0,One year,None,Electronic cheque,False,True,True,0
C006656,20,82.81,1673.87,1,0,2,Month-to-month,Fibre optic,Electronic cheque,True,False,True,0
C006657,33,54.35,1910.48,0,2,5,Month-to-month,DSL,Credit card,True,False,True,1
C006658,9,89.94,828.27,1,0,3,Month-to-month,Fibre optic,Electronic cheque,True,False,True,1
C006659,29,70.85,2135.93,0,0,5,Two year,Fibre optic,Electronic cheque,False,False,False,0
C006660,13,67.92,876.28,0,0,2,Month-to-month,DSL,Electronic cheque,False,False,False,1
C006661,11,81.25,936.7,3,1,5,Two year,Fibre optic,Bank transfer,True,False,True,0
C006662,15,59.59,926.14,1,1,3,Two year,Fibre optic,Credit card,True,True,False,0
C006663,1,93.26,84.18,2,1,4,Month-to-month,Fibre optic,Electronic cheque,True,True,False,1
C006664,2,96.84,191.02,0,2,3,One year,Fibre optic,Post,True,False,False,1
C006665,2,99.62,195.32,3,0,1,One year,Fibre optic,Credit card,True,True,True,1
C006666,21,110.74,2249.77,0,0,5,Month-to-month,Fibre optic,Bank transfer,True,False,True,1
C006667,12,102.17,1233.9,0,0,2,Two year,Fibre optic,,True,False,False,0
